,username,comment,date,likes
447,@robdlc2247,"What happen to shooting in the legs? For christ sake... life is precious... that man has a mom/dad and other people thats gonna suffer.

You had a back up cop with u... shoot the legs why killed him over a taser?",3 years ago,0
448,@michaelthomson9461,"The guy was clearly in the wrong. What I can’t quite understand in all of these cases is why do the cops seem to shoot to kill. Surely it would make more sense to just mame someone?  This doesn’t seem to show all aspects of footage available elsewhere which does show him resisting then fighting the officers, taking their taser and firing it at one of them, so yeh, it’s a whole lot of bad choices yet again by both sides but this on the face of things isn’t a racially based event.",3 years ago,0
449,@patrickbarnes2686,Let him run u have his car and all his info... dude is running away not toward the police,3 years ago,0
450,@eduardotrochez1215,"Honestly, I blame the media for all this mess...they are the ones segregating.",3 years ago,22
451,@ericcartman6724,"He armed himself with the cops teaser.
The teaser won’t kill the cop, but you have to think if he grabbed the teaser, and he shoot the cop with the teaser, what’s stopping him from going for the cops gun next? 
Everything was going good until HE wanted to fight with police.He should have just went to jail, I mean he was breaking the law drunk and passed out in a running car.",3 years ago,0
452,@jimkozenchik7473,"Let's see, everything was going just fine up until the point he decided to resist the arrest and fight with the cops, the cops even started out with non lethal approach to get him under control and cuffed, he over powered the cops they were trying to use there taser's but unfortunately the perp took the cops means of non lethal force, had the intoxicated perp actually shot the cop with it and subdued him he could have had alot of possibilities to disarm the cop of his firearm, and mind you he is under the influence of alcohol, and his mind is obviously not thinking right because he has already resisted the arrest and started the fight with the cops, you have know idea what he is capable of doing, especially being intoxicated..",3 years ago,4
453,@ROBMACDUI,"So, a drunk gets into a fight with 2 officers, slaming one to the ground steals a weapon and turns to fire it back at cops as he runs away and nobody can inderstand why he got shot??",3 years ago,1
454,@3PacBack,They had no reason to arrest him if he passed the breathalyzer.,3 years ago,0
455,@dcamron46,Brooks is 27?! He looks 45!,3 years ago,0
456,@iantruhler701,They literally removed the clip of when the guy grabbed one of the cops tasers and fired it,3 years ago,267
457,@zevermoon,So in this situation someone called 911 because he's passed out in the drivethrough line.  Police arrive test him for sobriety.  Subject refused to complete the test.  The police are Aresting him for suspicion of intoxication.  During the arest subject starts to resist.  Police can no longer use a takedown hold.  Subject get a hold of a tazer starts to flee the area with a dangerous weapon.  While fleeing he aims the tazer at a officer in a threatening way.  As a last resort the officer shoots him.  That's self defense.,3 years ago,0
458,@mileyan24,"As a black person I don’t think this was race related at all, but I also don’t think the officer needed to fire at someone fleeing when 1. He was too far to be of a threat with a taser and 2. The officer could have shot him in a non lethal location.",3 years ago,0
459,@TheRyanthunder,Anybody mind telling me why he was arrested?,3 years ago,0
460,@TorontoJon,"NO ONE, regardless of race, colour, or creed, has the right to resist arrest, to assault police officers, or to steal an officer's weapon (gun, baton, Taser, etc.). You don't have a right to lay one finger on a police officer (or to dump buckets of water on an officer, etc. as we've seen recently) because that is ASSAULT and stealing a weapon is THEFT and ASSAULT and therefore, police are fully justified and authorized to respond with the use of deadly force if necessary.",3 years ago,1
461,@bsrcat1,"They armchair quarterback is forgetting one thing and this video is short. They asked if he had any weapons and he got a quick pat, they never got a chance to do a search incident to arrest because you don't do that until a suspect is in cuffs. What they and everyone knows is he was compliant and officers respectful until he initiated non-compliance and resisted arrest fir a violation, he then assaulted 2 officers, he then took a taser which became a weapon of opportunity fled and used it shooting at police as he fled. So a violent aggressor, who just assalted police with a weapon of opportunity and no problem using it against police gets shot? That is what is happens when you make decisions like this. Had he ran, no weapon and the shot him i would be grilling the police. Had the police acted in any way other than a professional manner or treated him with less respect due any person of any race, i would be again grilling their asses. What i am not going to do is give Mr. Brooks a pass on decisions he made leading up to his arrest, you do something, even something stupid, own that shit like a man. I damn sure am not gonna give him a pass on the resisting arrest, assault, commandeering a police, use of a police weapon at police. And i am definitely not going to give him a pass just because he is black and the cops are white.",3 years ago,0
462,@rvlucky2909,I have one question did they have to shoot to kill could you not shot him in the leg,3 years ago,7
463,@rogjerr,Poor Arbery.  He was just jogging thru after they kneeled on his neck.,3 years ago,1
464,@billybackfire2977,"How can you VERY violently attack two police officers, grab a Tazer off them, and not expect to be shot?",3 years ago,0
465,@learneroftruth8025,"You shot and killed someone in cold blood from behind while they're running away just because they were slightly impaired?  WTF?!?!

There's a name for this, it's called first degree murder!!  I'm ashamed to have ever been a police officer.  There's way more criminals wearing blue than I had ever imagined...wow.",3 years ago,1
466,@annmariecooper5606,Make  an effort to demonstrate love; it would make your country a better play,3 years ago,0
467,@comicomi4451,Bad decisions meeting Bad Practice...,3 years ago,0
468,@jkfu7641,"If he's running away, did he get shot in the back?",3 years ago,32
469,@hollywoodcheremonkey,"It sounds like the cops will definitely walk on this one, and I’m ok with it. Resisting arrest like that is just crazy. I would’ve expected being shot if I were the black guy.",3 years ago,0
470,@CalinSava,"I swear American police is absolutely messed up. I get it, he was in the wrong but wtf actually kill a man that was unarmed (they checked him)  just because he stole a taser gun and ran off. Let him run ffs you have his car with all his documents, you will get him eventually. And to see comments from people trying to justify that he was in the wrong like he deserved losing his life for something like that is absolutely mind-blowing. I hope that never happens to yourself or someone close to you. Unfortunately, people realize the issue only when they are directly affected by it.",3 years ago,1
471,@olyolu2337,Exactly ! !,3 years ago,0
472,@Smullet90,"So the guy was driving drunk, resists arrest, steals a taser, runs from the police, shoots them with the taser, and somehow they're the bad guys for shooting him?",3 years ago,0
473,@bryantoth5249,So let’s look at this. If he wasn’t a criminal.  And if he didn’t have a warrant hanging. And if he wasn’t drunk driving. And if he didn’t fall asleep in the drive thru. And if he didn’t resist arrest. And if he didn’t assault the police officers. And if he didn’t steal the taser. And if he didn’t evade arrest. And if he didn’t try to shoot the officer with the taser. He would be alive today.,3 years ago,0
474,@sophieperaaud471,THE COPS ARE TAKING ORDERS FROM THE BUNKER,3 years ago,6
475,@joetallon4968,"A perfect example of what not to do when interacting with the Police. The shoot was justified, Police have the right to protect themselves.",3 years ago,0
476,@seagitwibo7967,The police shoot and killed a man who is unarmed and running away from the officer. Unbelievable.,3 years ago,0
477,@rightfitfitnessperformance8209,cnn needs to show the whole clip. This can be taken out of context in both ways.,3 years ago,0
478,@kelleypearson1493,"Far too often Police shoots a guy running away, cause they don't want to chase. You will eventually catch the guy. Sure, he took your ""Less Lethal"" from you; should he then be captured with a ""Most Lethal""?",3 years ago,0
479,@stefanmansson6734,He took BOTH of the teasers and fired one upon the Police. The media lies abot this fact until it´s a blatant farce.,3 years ago,0
480,@benjamin81too,he is on the run -  you have his car - where is he going? - I mean why shoot a gun at him?  Go ahead make up some reason because you already know he is unarmed. next time just go wait at the person's home.,3 years ago,9
481,@MrDavison282,"He was armed after he took the cops tazer..... And then he fired the tazer at police, you know a tazer is used to incapacitate right? How do you know he didnt think he had the cops gun? In the heat of the moment you arent examining the weapon you just took.  why did this guy fight so hard? I can't see it being for dui alone.",3 years ago,0
482,@MrAudienceMember2662015,"I’d like to see the part where he fails the sobriety test. 
All I see here is the man balancing on one foot. No idea how long he was doing it. Frankly, I can’t do that for very long on my best day, which would be under half a minute.",3 years ago,0
483,@stephenmac3105,Got what he asked for,3 years ago,0
484,@glditrapani,"In Europe things like that could not happen, here Police doesn't handle guns easily and had more respect for the life of people. One more thing if you shoot at the back of someone it's always a crime because there's not threat if someone is running away and unarmed. This officer was incompetent",3 years ago,0
485,@josephsmith6777,I do feel like they are making it worse,3 years ago,0
486,@mzdaughtry619,Why does him being drunk and fleeing from the cops warrant his death?,3 years ago,35
487,@7xela,Great video proof that police action was totally justified.,3 years ago,1
488,@insignificantbunch9384,"The cop was justified, I feel sorry for people who think otherwise. They think they can assault cops, take their taser and point and shoot it at them. If y'all think that, y'all gonna take these types of L' s  every time. The guy would of set in jail till he was sobered and let go for a court date.",3 years ago,0
489,@sterlingkart9562,"These cops dont know how to detain somone properly. 

We need to train officers proper  CQC and some Jiu-Jitsu just to hold a person down. From there detain the person, place them in the car.",3 years ago,0
490,@agrainofsalt4889,"What we dont see here: rayshard running AWAY from the cops and getting hit from behind.
This was a murderer.",3 years ago,18
491,@lulufune1489,You’re not telling the whole story CNN....,3 years ago,50
492,@easternlighthouse5741,Didn’t the man steal and use a taser on an officer? Show the rest of the damn video.,3 years ago,66
493,@ronmckay8361,"Why are non violent Crimes that have not harmed anyone end up with the suspect in cuffs and dragged off to jail. The Police had his Identity, his Car and he was co-operating. Write the guy a ticket, tow his car and call him a Taxi to get him Home safely. The man did not have to die and the Cops overplayed the situation by a long shot.",3 years ago,0
494,@Goodoldm,"These police brutality and excessive force encounters are not isolated incidents. They happen because of poor and or incorrect training.  Gezz, reform cops from top to bottom !  Protests will not stop until cops behave professionally... more like military police !",3 years ago,0
495,@strawberryari3197,It’s the same story just a different name- the hate you give (2018),3 years ago,0
496,@kenmasters2231,Starting to think these news organisations are paying these cops for footage like this to create these situations.,3 years ago,1
497,@kylebslife7910,Just do not resist arrest and you would not be shot,3 years ago,1
498,@HustleBoneApparel,His foot was on the brake still he probably wasn’t sleep,3 years ago,21
499,@Sturmavk,A MAN that's drunk driving gets questioned for 45 minutes by two very respectful officers. The man fails a field sobriety test. The man then resists arrest and commits 5 to 10 different felony assaults on officers. It's abundantly clear to all that have watched the full video that the man is clearly winning the brawl versus the two officers. The man then wrestles a weapon away from one of the officers. The man then fires that weapon at the officers and gets shot. The man got EXACTLY what he deserved. His skin color is meaningless.,3 years ago,1
500,@paulemerick8661,"Here's the URL link that has a more complete picture or context of what CNN should have shown before having some expert give commentary and narration of what happened. It would have been nice if the narrator didn't downplay that the suspect not only discharged the taser while fleeing, but was still in possession of it until one of the officer's lethally (and with probable cause and understandable use of force) fired upon the suspect.",3 years ago,0
501,@jonathansantana6239,"Cop had his car, why shoot him. He was running away so the cop didnt fear for his life and he was patted down so they know he is unarmed. All they had to do if they couldn't catch him was run the plates and investigate. He could arrested with more cops at his home with a warrant",3 years ago,0
502,@saadalbadri5210,"We need to create new techniques to treat the killing of the civilians by police & the resistance to police by citizens, we should legislate the following:
1-Any citizen resists police officer arrest should be fined $10,000.
2-Police officer has no right to chase or shoot any suspect unless that suspect was using weapon and has previous charges and should be no shooting aimed above the backside (butt) of the suspects.",3 years ago,1
503,@CypherClue,If the police did there job rather than shoot someone as if they are a full fledged terrorist then this martyr synopsis would not even be a thing. Maybe instead of pointing out the kind of person he was- we need to examine why police are shooting someone because they are too lazy to apprehend him later when he goes home. Very simple however people make it complicated because there is no common sense.,3 years ago,0
504,@pfzht,Time to bring charges on CNN.,3 years ago,74
505,@sharonrichardson7403,"Couldn't the Police, if they were ""scared"" have shot to wound instead of shooting to kill?",3 years ago,6
506,@cleasterwilliams4623,"Driving drunk is not acceptable , not compling and being combative with the officers, taking the taser is unacceptable. Officer reacted with shooting Rayshard Brooks, I feel is wrong. No one wins, so very sad.",3 years ago,0
507,@khaosng1398,"This guy did not deserve to die, but why try to run? You think they are just gonna let you get away? Then you take one of their tasers and shoot them? What do you thinks going to happen after that? This is wrong on both sides please do not solely blame the cops for this.",3 years ago,0
508,@travelingwithrick,"This did not have to escalate. That cowboy cop wanted to arrest that guy no matter what. The guy was drunk but not driving. All the cop had to do was takes his car keys and tell him to walk home. Like he wanted to do. Everyone leaves alive. 
No the cop kept it going, blow into this yes no yes no. Trying to show he's the boss.",3 years ago,0
509,@Astaghfirullah-10,"You have his car and information, why chase him and kill him ? Desclate the situation by seizing the car and arresting him at his place .",3 years ago,0
510,@TheseNuts2,Obviously they needed seal team to stop this drunk guy.,3 years ago,13
511,@midnitdragoon,"As a avid Puerto Rican for Trump, I don't agree with anything CNN says... Anything! However... I have to agree with CNN and how this guy broke the encounter down. I myself watched the whole 1 hour video for myself. These two cops were incredibly patient throughout the whole ordeal. After this all happen, the fired cop must be regretting his actions.",3 years ago,1
512,@imallaround6440,I thought the protest will be done by this week! Thank you officer for your chance,3 years ago,0
513,@fav4373,"next time don't try to escape, don't take the taser gun from a police officer.",3 years ago,0
514,@davontruesupreme3590,"Here's the deal, I don't believe this was a racially motivated incident, the cops were normal and easy, the man was easy and cooperating:pat down, sobriety test, etc. Dude just wasn't having getting arrested and was intoxicated. Officer got his tail punked, tased at by his own taser and was ticked and decided to act foolish. He used unnecessary force and acted as a bad/unprofessional cop, and as such deserved to be fired and possibly charged. The poor man should not be dead today.",3 years ago,0
515,@alphagamer1050,"So u telling me when a cop uses the taser, it's a deadly weapon.but when it's used against him it's not?",3 years ago,0
516,@chasewilbur851,so no comment about him stealing and FIRING a taser at the officer. please don't leave out details to push a narrative it's unprofessional.,3 years ago,9
517,@Jessijitsu,"Some comments are saying that the level of force that  the police are shown to use in this video is ' legit'  IT WAS NOT! Those police had NO REASON to shoot/kill an unarmed, frightened, drunk guy who was simply trying to run away from them! 'Resisting arrest' is NOT, and should not BE, a death penalty legal offense! I'm not saying that fighting the cops was the right thing to do. I'm saying that we hage to be able to trust that men and women on the police force will be more calm, more level headed, better behaved, and more aware of/accountable to the law than the people who they are policing.",3 years ago,0
518,@luisaguity7111,"I'm starting to think cops uniform need more flexibility...they look  stiff in the time of action, or could it be they are not in shape ? Law enforcement needs to go under state of emergency themselves so they can regroup, find new approaches and develop new training skills. Another example of the ego being high jacked by fear!",3 years ago,0
519,@jacoboberender1585,That guy assaulted a police officer with a tazzer he took from the police officer,3 years ago,0
520,@ellena8357,"Why shoot? He had no weapon. Their lives weren't in danger.  Even if the police got hit by a taser that they used to try to calm a irrational person down (which will do the complete opposite)  doesn't make sense. This is why we need to train officers for more than 7 months to be able to handle this situation. To prevent killing.  I understand if he was compliant this wouldn't most likely not happen.  However,  that man was drunk which means anything can happen and it's up to the training and critical thinking of the officer to descalate the situation as safely as possible because it's their job",3 years ago,0
521,@robertdecker5503,"He reaped what he sowed, plain as that. The cops should sue the city for wrongful termination. Anyone making excuses for this man should be embarrassed of themselves. Why are criminals being martyred? This is a disgrace for anyone to do, just a rediculas narrative to stand by. Here's a thought, when you commit a crime own it. Dont fight police,  punch them in the face, steal their tazer and shoot it at them. What did he think would happen? Seriously? He got what he put in, that simple.",3 years ago,2
522,@cdw442,"I’ve struggled with this one... while it’s totally wrong the cop killed him, the dude should not have struggled and ran or shot a weapon at them... it’s tough...",3 years ago,15
523,@arrri6851,"He shot the officer with the taser. He was clearly a threat. 
First of all, he shouldn’t have fled from the police. Then the police would’ve never shot him. This is not about black or yellow or white. He was a suspect, who was trying to run from the police, and police was just doing their job. If they can’t do anything to the suspect who is being a threat to them, how can police protect themselves and protect the people???",3 years ago,0
524,@perikoglopez6276,Well they tried tazing him like 5 times  so I'd say it's legit,3 years ago,0
525,@lowfat1969,“You have to be in fear of your life of the life of others before you use deadly force”? Apparently not if the suspect is a black man.,3 years ago,10
526,@mrs.c2793,"So let me get this straight. The young man knew he was intoxicated and instead of driving home, he parked at Wendy's so that he wouldn't drive intoxicated,  feared for his life because the cops were picking on him, broke free, steals a taser, runs away from the cops and was shot dead. In what world is that justified?",3 years ago,1
527,@mikediao15,"Australia:
--> Suspicion of driver being drunk
--> Police makes a test
--> Driver fails it",3 years ago,0
528,@siyabongasithole9566,The guy thought they were about to put a foot on his neck and panicked,3 years ago,57
529,@suomynona4607,"What wasn't shown is just before he was shot, he pointed the stolen taser at the cops. Did people expect the cops to let themselves get tased?
A couple of safety tips. When your being cuffed, don't resist. When you resist, don't steal a taser. When you steal a taser, don't run. When you're running, don't point the stolen taser at the cops. When you point the stolen taser at the cops, don't be surprised when they fire their weapon in defense.",3 years ago,0
530,@likecandy4711,"Granted the guy resisted the officers, but who can blame him?
The late George Floyd, God rest his soul, was cooperating with the cops, 
and what did he get after detainment? Unjustifiable tragic death. 
There is a trust-issue between citizens under minority race,",3 years ago,0
531,@theangryman1457,Go watch the full video from the wendy's view. He steals a taser and points it back at police. If the taser were to hit an officer then he has access to a deadly weapon or if they missed a small knife he could kill the offices and keep the taser running while he harms the other officer. He could even turn any of the officer's weapons against civilians in their cars.,3 years ago,0
532,@muffinman2637,Show the other video where the victim assaults the other police officers repeatedly just before he steals a taser. The victim then aims a taser back towards the police officer and other bystanders.... the police officers had full right to use deadly Force.,3 years ago,0
533,@knowun,They should have left him alone. He was sleeping in his car.,3 years ago,0
534,@jeangill2004,He had no weapon he was running away why you have to kill him that's crazy another black man got murdered,3 years ago,25
535,@savagekingx1321,well i understand if they shot him in a non vital spot like the feet or shoulder but they basically executed him,3 years ago,0
536,@DerangedLeftWingers,"Rayshard Brooks had been serving a sentence for beating his own kids. He was released early on parole due to the mayor’s COVID-19 response. He served only months of a 5 year sentence. The man got a second chance. What did he do? He passed out drunk in his car in a drive thru. He knew if he was arrested that this would be a parole violation and he would go back to prison. He made his choice to drink and drive, which could’ve killed innocent people itself. He chose to resist arrest. He chose to attack the officers. He chose to run from the scene. He chose to use a weapon against the arresting officers. Seems to me that this man made a lot of choices that resulted in this outcome. You can thank the mayor of Atlanta for allowing this man back in to society. It’s also ironic to hear the Fulton County DA refer to the police using tasers against “peaceful protesters” a couple of weeks ago as deadly force. But when a policeman is attacked with a taser, all of a sudden deadly force against a taser is unjustified. The democrats own the education system, the media, Hollywood, Big Tech and administrative government. If there is systematic racism or oppression, it’s at the feet of democrats. Lifelong democrat politicians who never did anything to improve the lives of their constituents, only to pander with the race card every time election season rolls around should be a wake up call for all to see the true hypocrisy that exists within the democrat party. Don’t get me starting on the Political Action Committee of BLM, a Shell Company for Act Blue, who’s sole objective is to raise money for and to help get democrats elected. It’s all an attempted partisan power grab.",3 years ago,2
537,@valentinivanov3389,"Pathetic training for these two. They cannot restrain a single short and slender man. But most importantly if you shoot several times at someone who is running away from you - it is a murder. No matter what happened before. Tasers are not lethal and only fire once. And what if he runs? Big deal, you have his details you can run after him, fire warning shots, whatever. Absolutely no sense of taking his life.",3 years ago,0
538,@travislee4196,A taser is a deadly weapon to police. Tase a cop he goes down and you can take his gun... And he only fired a taser because he missed grabbing the officers service weapon. The cop was justified in shooting this man. But that does not excuse the fact that with proper Jiu Jitsu training the officers could have apprehended him without taking his life. We need to make the cops learn Jiu Jitsu I cannot stress this enough.,3 years ago,0
539,@DY-td3ku,No mention of the guy taking the cops taser and shooting it at him,3 years ago,0
540,@audbertovelez130,Also they had his car.. let him run and catch him later.. you don't have to shoot and kill like that,3 years ago,7
541,@winaykumar6988,"Some guy really worked hard to build that business, why burn the Wendy's is beyond sensible",3 years ago,7
542,@upstairs1307,A New Law:  Resisting Arrest:  One Year Mandatory:  Then tack on the other charges.,3 years ago,1
543,@Getfuckeddude,"Tips for those who don’t want to get shot: DONT RUN...... STOP RESISTING... DONT STEAL A COPS TAZER, DONT POINT IT AT COP..... SIMPLE but NOOOOOOOOOOOO..........",3 years ago,0
544,@David-ft3wp,"Please people vote! All these protests wont have meant a thing if you dont vote. Not just for president, but for your local elections as well. The reason the pay gap keeps growing is politicians only care about elderly because they vote. Young people have to vote or nothing will change.",3 years ago,0
545,@markpatey6932,He was not armed AND he was running away. He was no threat. They shot him in the back!!,3 years ago,0
546,@blackmouth799,Lotta missing footage CNN,3 years ago,217
547,@benjamin81too,addendum: look at how many police for a (suspected) drunk driver - no wonder people are calling for a defunding of the police in some major cities.,3 years ago,0
548,@SweetWolfie,"Also, if they were so worried about his alcohol level, why did they ever let HIM drive his car over to the curb?",3 years ago,1
549,@ashleyabel7070,He took the taser and pointed at the police officer! Then he tried to run off. That is a threat and in my opinion could cause harm to public and the police. It was justified. The news need to show the whole story. I'm done.,3 years ago,0
550,@aleezakhan7105,"As an American and a person of color- I had Sheriff at my door today and I didn't answer. This ""officer"" Stood in front of my driveway for well over an hour chit chatting with someone who appeared to be another white male neighbor walking by. After looking at paperwork he left- it was not for me. Not my name on it. Seeing how this dude in this video was killed- I'm afraid to step outside. What's the resolve for us folks of color? Do we speak up and get killed? This shit is NOT funny. This is serious and people are effing dying. This includes anyone that is not WHITE. They are coming after you. I hate my parents for bringing us into this racist ass country.",3 years ago,0
551,@user-qy4xd9ek2s,"黒人だからって何しても言い訳じゃない。
デモをするなとは言わないがもうちょっと他の人に迷惑かけないようにして欲しいな。",3 years ago,1
552,@fuunoob,"Germany:
--> Suspicion of driver being drunk
--> Police makes a test
--> Driver fails it",3 years ago,512
553,@mmc8539,"No, CNN didn’t show the whole video but that is beside the point. The argument is about the use of lethal force. 

I don’t know the whole story and can only rely on video and personal testimonies, however from my educated perspective, I believe there were other options besides the use of lethal force. The man resisted arrest, ran away with the cop’s taser, proceeded to shoot taser at the cop while running away only to get fatally shot.",3 years ago,0
554,@youngtax7604,"Here's the thing. THIS CASE ISN'T A RACE THING SO DON'T MAKE IT A RACE THING! They were responding to a drunken guy and went to arrest him. While he was being arrested, he resisted arrest, stole the officers taser, ran away, and than fired the taser at the cops. For a concern for HIS AND OTHERS WELL BEING, he shot at the man. Reasonable cause. You can argue if he should of shot but this has nothing to due with race",3 years ago,0
555,@streetbob8607,Careful what you watch....we’re all being “triggered “....show the whole video....or interview the people in the drive thru line...very difficult to get an unbiased view of anything in this country..,3 years ago,0
556,@ashroskell,"For what it’s worth . . . Let’s be honest.  Firing his gun was wrong.  But, right up to that moment, these cops did a good job, and were very patient.  It’s always that moment, when they try to cuff the perp, where is goes horrible.  Countless videos show you, always that moment.  They NEED some clever, self adjusting cuffs, that go on real easy.  That would save countless lives.  But, let me ask people?",3 years ago,1
557,@oliverxvi4373,Justified.,3 years ago,0
558,@TheArthurkan,You got his car you got his face and probably driver’s license... why bother giving chase,3 years ago,15
559,@yamahagenos8089,"Ok, let's get one thing straight here. Cops have every legal right to pursue a fleeing suspect. This is part of their job. Now that we have that down pat, you tell me if you know anyone in their right mind who would not have reacted the same way. The guy has already demonstrated that he has very little to lose by fighting violently with police and taking one of their tasers. He then turns around and points the taser at you. If it hits you, you're down om the floor, at his mercy for a beating or him grabbing your gun. You're going to stand there with a straight face and tell me you would NOT use your gun to IMMEDIATELY STOP THE THREAT if you had a split second to decide? Really? Hello? Anyone?",3 years ago,0
560,@jdlfpr,"So I guess you're not gonna show the video where he pins one of the cops down, or where he punches one in the face, or where he tries to reach for their gun but gets the taser instead. During the struggle, how does one cop know from the other if he took their gun. And when he fires the taser, AT NIGHT mind you and a spark shoots out. Should the cop ask him if he's shooting a gun or a taser first before he defends himself? NO, instead he saw a spark and shot him to protect himself and his partner. All of this could have been avoided had he complied, possibly would have gotten public intoxication and gotten out the next day. I'm sorry but this was NOT racial or police brutality. George Floyd, YES, police brutality and racial. Ahmaud Arbery, YES, clearly racial.",3 years ago,0
561,@BruceWayne-sv8hy,Yes but who usually has a gun and how  many people are licensed holder.,3 years ago,0
562,@danielglover1453,To say he's not armed is just a joke! He grabbed the stun gun and shot it at the cops. He has a weapon that he STOLE  from the police.  There is another video where he shoots it at the police then aims it at onlookers. He was a threat to society! This was justified!,3 years ago,0
563,@rogerbrown7594,Why didn't you show where the guy shot at the police with the Taser. And if the Taser hit the officer the guy could have got the police officer gun. Then he could be armed. Yes the police could used less of  Lethal measures but he couldn't. Because most of them are used in Closet  up matters. The police was trained to hit sente,3 years ago,0
564,@daniel1lee1ester,a less deadly way let the drunk man run away impound the send by mail a large fine and court date.,3 years ago,33
565,@elijah19820130,"As an outside observer, I'm amazed at the number of Americans who think it is okay to kill a person on the spot for doing what this guy did. Sure, he shot a taser at the police but that shouldn't be a reason to shoot him. He should have been tried and punished accordingly. I don't know of any other first world countries where so many people would see this as acceptable.",3 years ago,0
566,@shanedupree2606,If you don’t resist arrest and assault cops then nothing bad happens in this case....just a night sleeping it off in the drunk tank.,3 years ago,0
567,@ZacAanakAntu,Driving under influence????? That guy is sleeping. WTF????????,3 years ago,0
568,@paulreed3778,I can’t believe these officers were punished because of this.,3 years ago,0
569,@Virtual-Media,Maybe he knows what happens after he gets cuffed.,3 years ago,0
570,@D11Dozer,"Just saw what I thought was a flashlight was a taser that has a light beam on it.
But why shoot him for a taser??",3 years ago,13
571,@FC-dr5cm,"Yeah, was no other choice than to kill him. He grabbed a taser so he could easily kill two officers with that and to prevent him to even try it better kill him on the spot. It´s much safer to think about a different solution if this guy is dead for good. Killing a suspect has always to be option number one. All other options can be evaluated later.",3 years ago,0
572,@donnielatenight1345,"He fought the cops, grabbed a cops weapon, drew and fired the weapon while running away. This is justified. Make smart choices people. This is real life, not a video game.",3 years ago,0
573,@jimmystallcup4931,I saw a guy point a weapon at a cop.  What do you think will happen?,3 years ago,0
574,@MG-ql3bg,"So point made,the right to shoot was not with the officers. The suspect blew a 1.08, and did not have a weapon... A taser is not a lethal weapon nor does it require the police to escalate the situation into a shoot out. They had the right to detain him whether it be with less than lethal or a k9 unit after he got crazy with them albeit. But as the police chief said, at no point was there a imminent danger to the life of the officers or a bystander. Add it all together, cop is justified up until the point he opened fire, and should be charged appropriately like any citizen would be as it was an unnecessary use of force.",3 years ago,0
575,@trubiz4u,Justified,3 years ago,0
576,@seanp2035,Patting someone down doesn’t do anything if they steal your taser 2:00,3 years ago,10
577,@coachhbosoccer,"Thinking like a cop, I have padded the guy down, he's giving excuses not to be arrested. There is a tussle when you try to cuff him. Why not have him sit on the curb?? A guy running away, even with a taser is not a threat to me. He got a gun and he's running not  shooting? Different scenario.",3 years ago,0
578,@tallest4eva,"This is not a black and white case! The police was in the right in just about everything here. He had fallen asleep at the wheel in the drivethrough because he had been driving under the influence. Instead of taking the DUI, he chose to fight the police and add resisting arrest to it. I might fault the cop for shooting at him when he was running and turned to aim the taser at the cop, but in that split second moment, it is difficult!t to even know what he was holding. There were several officers, what about if he had wrestled a gun from one of the other cops, and that was what he was pointing! The cops might need to review this for what they might need to change in their process, but I personally feel this enjoying was justified, and I'm sorry, a series of poor choices from this man led to his death!",3 years ago,0
579,@jeremiahebert1,Justified,3 years ago,0
580,@helldeirch,"If the choice is letting a non-deadly crime offender go and kill him, is killing really the right choice?",3 years ago,0
581,@davecooke7868,Justified,3 years ago,0
582,@jerrymoody1259,Want all this to end QUIT BRRAKING THE LAW!!!,3 years ago,31
583,@NewWorldMMA1,"Once again.... another example of poorly trained police officers, A non compliant suspect and a system who won't do anything about it",3 years ago,0
584,@33lex55,"Why does it always have to be 'shoot to kill'? In decent countries, cops are trained to use minimal force. Fire a warning shot first, and if that does not have any effect, shoot to disable the suspect (ie: aim for the legs, or the arm holding a weapon). The use of lethal force should be avoided at all times. Killing a suspect is a failure on the cop's part. My guess is that most US cops are insecure and scared, hence all the use of deadly force. I've seen a video of a cop shooting a suspect 18 times, at close range!! Cops should NEVER panic like that.",3 years ago,0
585,@bonifacefrancis2021,What is happening in AMERICA,3 years ago,0
586,@mankiller4405,If you Attack and or Resist an Officer you are setting up everyone in danger there fore I think this man should-int be used as a Anti Cop pro black lives matter message. He committed a Crime and was willing to Wrestle with a cop to get away with it I pray these cops are Forgiving for their sins and only god knows what to do with that man,3 years ago,0
587,@joepadilla7871,If he was running away the cop should have let him go take the car and pounding it he have to go get the car at the pawn shop and he will get arrested simple as that,3 years ago,0
588,@warrengeorge3182,And he's running away for what? still you shot in the back that's what cowards do,3 years ago,6
589,@daeneydirusso4069,"This is DOCTORED. Look at the full footage. They made the officers look bad on purpose. They were both extremely professional in the circumstances. Btw, how drunk do you have to be to FALL ASLEEP IN THE DRIVE-THRU? Do you want someone that drunk driving in your neighborhood? It shows a complete lack of respect for human life when you CHOSE to drive that drunk. He could have killed somebody just by his driving alone. Also, if you are so un-hinged that you would actually try to taze and officer then god knows what else you are capable of. This is nothing like George Floyd. Thanks for fanning the flames CNN, we know exactly what you are here to do. People are waking up.",3 years ago,0
590,@SelectivelySubjective,Only in America do drunken criminals get killed by the hundreds by authorities. It’s a shame.,3 years ago,1
591,@rickybobby8749,"Do yourself a solid and go watch the full video on YouTube, before you react to this unfortunate event.",3 years ago,0
